Date,IB_USD_TND,IB_EUR_TND,IB_GBP_TND,IB_JPY_TND,FIX_USD_Bid,FIX_USD_Ask,FIX_USD_Mid,FIX_EUR_Bid,FIX_EUR_Ask,FIX_EUR_Mid,EUR_USD,GBP_USD,USD_JPY,SPREAD_USD,SPREAD_EUR,ret_EUR_USD,ret_GBP_USD,ret_USD_JPY,ret_FIX_USD
2024-08-01,3.1081,3.3517,3.9761,20.7543,3.1142,3.1174,3.1158,3.3598,3.3632,3.3615,1.0791,1.2739,149.36,-0.007700000000000262,-0.009799999999999809,-0.0031458205069570394,-0.009142474307561682,-0.004142452639775307,0.0025225962362831478
2024-08-02,3.109,3.3589,3.9545,21.033,3.0988,3.1018,3.1003,3.3652,3.3685,3.36685,1.0908,1.2798,146.54,0.008700000000000152,-0.00794999999999968,0.010784011601745552,0.00462075458961872,-0.019061070501649624,-0.0049870600938624055
2024-08-05,3.0744,3.3673,3.9267,21.6502,3.078,3.081,3.0795,3.3684,3.3717,3.37005,1.0952,1.2773,144.17,-0.0051000000000001044,-0.002749999999999808,0.004025623002805637,-0.0019553406566286957,-0.01630526990800618,-0.00673163485736783
2024-08-06,3.0821,3.3584,3.9205,21.2932,3.0889,3.0919,3.0904,3.3692,3.3725,3.37085,1.093,1.2689,144.3,-0.008299999999999752,-0.01244999999999985,-0.0020107857977005456,-0.006598091645862392,0.0009013069560133147,0.0035332862249735086
2024-08-07,3.0853,3.3603,3.9286,20.9829,3.0889,3.0919,3.0904,3.3733,3.3766,3.37495,1.0921,1.2691,146.69,-0.00509999999999966,-0.014650000000000052,-0.000823760972855761,0.00015760441324977337,0.016427050719846292,0.0
2024-08-08,3.0818,3.3628,3.9179,21.1394,3.0873,3.0903,3.0888,3.3727,3.376,3.37435,1.0918,1.2747,147.28,-0.007000000000000117,-0.011550000000000171,-0.000274737856025456,0.004402868972756935,0.004014020425151088,-0.0005178664020448753
2024-08-09,3.0844,3.3629,3.9368,20.9902,3.0886,3.0916,3.0901,3.3722,3.3755,3.37385,1.0916,1.2759,146.61,-0.005700000000000038,-0.010950000000000237,-0.0001832005134740078,0.0009409551388220305,-0.00455953697464917,0.00042078687765845224
2024-08-12,3.0833,3.3629,3.9406,20.9323,3.0872,3.0902,3.0887,3.3735,3.3768,3.37515,1.0931,1.2764,147.19,-0.005399999999999849,-0.012250000000000316,0.0013731864656064269,0.0003918034763908673,0.003948269254322234,-0.0004531624341161944
2024-08-13,3.0833,3.3629,3.9406,20.9323,3.0872,3.0902,3.0887,3.3735,3.3768,3.37515,1.0992,1.2857,146.82,,-0.012250000000000316,0.005564946168295115,0.007259701686114756,-0.002516922521860643,
2024-08-14,3.0691,3.3745,3.9425,20.8856,3.0696,3.0727,3.07115,3.3832,3.3865,3.38485,1.1012,1.2825,147.31,-0.002049999999999663,-0.010350000000000303,0.001817851800367351,-0.0024920190452785984,0.0033318631442122992,
2024-08-15,3.0676,3.3728,3.9495,20.8513,3.0715,3.0745,3.073,3.3821,3.3854,3.38375,1.0971,1.2851,149.27,-0.005399999999999849,-0.010950000000000237,-0.003730159445007014,0.0020252382681708314,0.013217536818300957,0.000602198857745373
2024-08-16,3.0741,3.371,3.9678,20.7568,3.0748,3.0778,3.0763,3.3801,3.3834,3.38175,1.1028,1.2944,147.58,-0.0021999999999997577,-0.010749999999999815,0.005182065326196486,0.007210730991131842,-0.011386345014927635,0.0010732929981585038
2024-08-19,3.0617,3.3772,3.9699,20.9506,3.0647,3.0678,3.06625,3.3819,3.3853,3.3836,1.1085,1.2988,146.57,-0.004550000000000054,-0.006399999999999739,0.005155349906724518,0.0033934939244635864,-0.006867271591011637,-0.0032722595559442347
2024-08-20,3.0547,3.3812,3.9764,20.8629,3.0563,3.0593,3.0578,3.3871,3.3905,3.3888,1.113,1.3029,145.25,-0.0030999999999998806,-0.007599999999999607,0.00405132221917863,0.0031517879801949977,-0.009046734307188053,-0.0027596134461858046
2024-08-21,3.0473,3.3845,3.9756,20.8696,3.0493,3.0524,3.05085,3.3908,3.3941,3.39245,1.115,1.3092,145.26,-0.003550000000000164,-0.007950000000000124,0.001795332618674303,0.0048237144181395575,6.88444460008597e-05,-0.002275462826899055
2024-08-22,3.04,3.3806,3.9934,20.8792,3.0438,3.0469,3.04535,3.3918,3.3951,3.39345,1.1112,1.3088,146.26,-0.005349999999999966,-0.01285000000000025,-0.003413892454085146,-0.0003055767785428154,0.00686061966478313,-0.001804403232267493
2024-08-23,3.0442,3.3802,3.999,20.8726,3.0477,3.0507,3.0492,3.3892,3.3925,3.39085,1.119,1.3209,144.37,-0.004999999999999893,-0.010650000000000048,0.00699491687179124,0.009202635581335217,-0.013006411201081924,0.0012634240467719327
2024-08-26,3.0303,3.3848,4.005,21.0702,3.0363,3.0393,3.0378,3.3914,3.3947,3.39305,1.1161,1.319,144.52,-0.00749999999999984,-0.008250000000000313,-0.0025949636502559104,-0.001439448712503233,0.0010384576377164834,-0.003745691910200133
2024-08-27,3.0363,3.3854,4.0149,20.9684,3.0373,3.0404,3.03885,3.3915,3.3948,3.39315,1.1184,1.3255,143.95,-0.00254999999999983,-0.007749999999999702,0.002058626817876552,0.0049158730117656035,-0.0039518892212546675,0.0003455851531519727
2024-08-28,3.0365,3.3856,4.0231,21.078,3.0437,3.0468,3.04525,3.3856,3.3889,3.38725,1.112,1.319,144.57,-0.008749999999999591,-0.0016499999999997073,-0.005738896669018098,-0.0049158730117656035,0.00429780226216625,0.00210384522299778
2024-08-29,3.0474,3.3755,4.0224,21.0909,3.0483,3.0514,3.04985,3.3829,3.3863,3.3846,1.1077,1.3168,144.98,-0.0024500000000000632,-0.009099999999999664,-0.003874402287640702,-0.0016693227945092093,0.0028319825523803743,0.0015094094841283656
2024-08-30,3.0485,3.3732,4.022,21.0084,3.0524,3.0554,3.0539,3.3822,3.3855,3.38385,1.1047,1.3126,146.16,-0.005399999999999849,-0.010649999999999604,-0.0027119886446576175,-0.0031946478831830216,0.008106110197020122,0.001327053235915976
2024-09-02,3.055,3.378,4.0203,20.7975,3.0567,3.0597,3.0582,3.3836,3.3869,3.38525,1.1071,1.3149,146.9,-0.0031999999999996476,-0.007249999999999979,0.0021701789871916427,0.0017507140532507792,0.005050171110080548,0.0014070452739383121
2024-09-03,3.054,3.3717,4.0092,21.0407,3.0592,3.0622,3.0607,3.3794,3.3827,3.38105,1.1043,1.3111,145.47,-0.006700000000000372,-0.00934999999999997,-0.0025323338123359046,-0.002894137587517054,-0.009782203394461675,0.0008171403811498834
2024-09-04,3.0553,3.3724,4.0142,21.158,3.0525,3.0556,3.05405,3.3806,3.3839,3.38225,1.1082,1.3142,143.73,0.0012499999999997513,-0.009850000000000136,0.0035254273801641617,0.0023616359584114344,-0.012033340222229683,-0.002175069339456881
2024-09-05,3.049,3.3759,4.0158,21.1972,3.0493,3.0523,3.0508,3.3814,3.3847,3.38305,1.111,1.3175,143.44,-0.0018000000000002458,-0.007149999999999768,0.0025234332063806403,0.002507885951749833,-0.0020197102662633526,-0.0010647273256603196
2024-09-06,3.041,3.3755,4.0154,21.2989,3.0486,3.0516,3.0501,3.3802,3.3835,3.38185,1.1083,1.3123,142.27,-0.009100000000000108,-0.006349999999999856,-0.002433200858022566,-0.003954678513276355,-0.008190168633801953,-0.00022947434085840435
2024-09-09,3.0505,3.3779,4.0017,21.3903,3.0572,3.0602,3.0587,3.3756,3.3789,3.37725,1.1034,1.3072,143.17,-0.008199999999999985,0.0006499999999998174,-0.004430987943277079,-0.0038938777965026317,0.0063060747091610025,0.002815612127258005
2024-09-10,3.055,3.3686,3.9955,21.4683,3.0604,3.0634,3.0619,3.3733,3.3766,3.37495,1.1019,1.3079,142.43,-0.006899999999999906,-0.0063500000000003,-0.0013603593445989381,0.0005353523893684153,-0.005182084425741529,0.0010456492146420082
2024-09-11,3.0535,3.37,3.9891,21.5891,3.0624,3.0654,3.0639,3.3709,3.3743,3.3726,1.1011,1.3043,142.35,-0.010399999999999743,-0.0025999999999997137,-0.0007262823741859964,-0.002756299118869321,-0.0005618372224480694,0.0006529759610376384
2024-09-12,3.0587,3.3686,3.9915,21.515,3.0578,3.0608,3.0593,3.3741,3.3775,3.3758,1.1074,1.3123,141.79,-0.0005999999999999339,-0.007200000000000095,0.005705245269321341,0.006114824526003537,-0.003941723974580036,-0.0015024826448122308
2024-09-13,3.0422,3.3721,4.0018,21.6659,3.0461,3.0491,3.0476,3.377,3.3804,3.3787,1.1076,1.3122,140.82,-0.0054000000000002935,-0.006599999999999717,0.0001805869079399558,-7.620499146382409e-05,-0.006864610658479542,-0.003831736008496067
2024-09-16,3.0366,3.3776,4.0128,21.6045,3.0394,3.0424,3.0409,3.3804,3.3837,3.38205,1.1132,1.3216,140.6,-0.0043000000000001926,-0.004449999999999843,0.0050432383549289805,0.007138005855936547,-0.0015634997144227114,-0.0022008713819410275
2024-09-17,3.0345,3.3767,4.0126,21.481,3.0418,3.0448,3.0433,3.3811,3.3844,3.38275,1.1113,1.316,142.4,-0.008799999999999919,-0.006050000000000111,-0.0017082494601349113,-0.004246290881451176,0.012721019601310779,0.0007889287414883928
2024-09-18,3.0372,3.3776,4.021,21.4333,3.0382,3.0413,3.03975,3.3829,3.3863,3.3846,1.1118,1.3212,142.27,-0.0025500000000002743,-0.006999999999999673,0.0004498223277682317,0.003943581631371984,-0.0009133383147998941,-0.0011671777818742513
2024-09-19,3.0343,3.3794,4.0266,21.289,3.0418,3.0449,3.04335,3.3827,3.386,3.38435,1.1161,1.3284,142.62,-0.009050000000000225,-0.00495000000000001,0.0038601421423003074,0.0054347959859570305,0.0024570899370823795,0.001183607180640811
2024-09-20,3.0322,3.3775,4.0354,21.0831,3.0381,3.0412,3.03965,3.3872,3.3905,3.38885,1.1162,1.3321,143.91,-0.007449999999999957,-0.011350000000000193,8.95936926639529e-05,0.002781433854825599,0.00900435358192464,-0.0012165051639974056
2024-09-23,3.0426,3.3747,4.0562,21.0856,3.0421,3.0451,3.0436,3.383,3.3863,3.38465,1.1112,1.3346,143.6,-0.0009999999999998899,-0.009950000000000347,-0.004489546914199283,0.0018749771120890601,-0.0021564475679589634,0.001298648109196776
2024-09-24,3.0365,3.3778,4.0645,21.1283,3.0341,3.0371,3.0356,3.3856,3.3889,3.38725,1.118,1.3412,143.21,0.0009000000000001229,-0.009449999999999736,0.006100862274910579,0.00493311412256725,-0.0027195721235120374,-0.002631926772610038
2024-09-25,3.0284,3.38,4.0578,21.0097,3.0292,3.0323,3.03075,3.3908,3.3941,3.39245,1.1132,1.3323,144.75,-0.002349999999999852,-0.012450000000000294,-0.004302624063308877,-0.006657963625907148,0.010696031962493358,-0.0015989849030650927
2024-09-26,3.0351,3.3779,4.0633,20.9887,3.0394,3.0425,3.04095,3.3853,3.3886,3.38695,1.1176,1.3415,144.8,-0.005850000000000133,-0.009050000000000225,0.003944778291016304,0.006881618899512443,0.0003453634985115528,0.003359852955619802
2024-09-27,3.0362,3.3792,4.063,21.2526,3.0298,3.0329,3.03135,3.3864,3.3897,3.38805,1.1163,1.3373,142.19,0.004849999999999799,-0.008849999999999802,-0.0011638839220654285,-0.0031357349869279294,-0.01818928854333368,-0.0031619017499453506
2024-09-30,3.0275,3.3788,4.0596,21.1913,3.0306,3.0337,3.03215,3.387,3.3903,3.38865,1.1134,1.337,143.62,-0.004650000000000265,-0.009850000000000136,-0.0026012482712792218,-0.0002243577768076821,0.01000673127388918,0.0002638740016960295
2024-10-01,3.0402,3.3725,4.0557,21.2721,3.0479,3.051,3.04945,3.377,3.3803,3.37865,1.1067,1.3285,143.56,-0.009250000000000203,-0.006149999999999878,-0.006035782478667692,-0.006377811902074926,-0.0004178564027652598,0.005689307637516627
2024-10-02,3.0492,3.3703,4.054,20.9705,3.0567,3.0598,3.05825,3.3773,3.3806,3.37895,1.1045,1.3267,146.46,-0.009050000000000225,-0.008650000000000269,-0.001989870410567751,-0.0013558302769971498,0.019999287353517303,0.002881610455446104
2024-10-03,3.059,3.3733,4.0169,20.8721,3.0637,3.0667,3.0652,3.379,3.3823,3.38065,1.1031,1.3124,146.92,-0.006199999999999761,-0.00735000000000019,-0.001268345884835917,-0.010837133835924495,0.003135867318542651,0.0022699631692233435
2024-10-04,3.0613,3.3686,4.0305,20.7234,3.0738,3.0768,3.0753,3.3749,3.3782,3.37655,1.0976,1.3116,148.71,-0.01399999999999979,-0.007950000000000124,-0.0049984200037152815,-0.0006097561164533083,0.012109879749125696,0.0032896373612163465
2024-10-07,3.0717,3.3699,4.0189,20.7844,3.0739,3.0769,3.0754,3.375,3.3783,3.37665,1.0974,1.3083,148.18,-0.0037000000000002586,-0.006750000000000256,-0.00018223234674574762,-0.002519181453662811,-0.0035703497120813665,3.251662412684375e-05
2024-10-08,3.0687,3.3705,4.0281,20.7339,3.0741,3.0771,3.0756,3.3748,3.3781,3.37645,1.098,1.3104,148.19,-0.006899999999999906,-0.005950000000000344,0.0005465974446010741,0.0016038495819745147,6.74832135763026e-05,6.503007643332559e-05
2024-10-09,3.0717,3.368,4.0266,20.6552,3.08,3.083,3.0815,3.3732,3.3765,3.37485,1.0939,1.307,149.29,-0.009800000000000253,-0.006850000000000023,-0.0037410509437308115,-0.002597999474583057,0.007395488863411792,0.0019164872442720693
2024-10-10,3.0804,3.366,4.0215,20.7597,3.0825,3.0855,3.084,3.3706,3.3739,3.37225,1.0935,1.3058,148.56,-0.0036000000000000476,-0.006250000000000089,-0.00036573100892275945,-0.0009185548716887371,-0.004901806021048394,0.0008109642809224216
2024-10-11,3.0787,3.3648,4.0291,20.6453,3.0812,3.0842,3.0827,3.3725,3.3758,3.37415,1.0937,1.3066,149.13,-0.0040000000000000036,-0.009350000000000414,0.00018288222435754176,0.0006124636541167683,0.0038294917302401643,-0.00042161934884399344
2024-10-14,3.0825,3.3638,4.0265,20.6098,3.0874,3.0905,3.08895,3.3701,3.3734,3.37175,1.0909,1.3059,149.75,-0.006450000000000067,-0.007950000000000124,-0.002563399737468941,-0.0005358851802883535,0.004148828220867706,0.0020253909850904694
2024-10-15,3.0825,3.3638,4.0265,20.6098,3.0874,3.0905,3.08895,3.3701,3.3734,3.37175,1.089,1.3072,149.19,,-0.007950000000000124,-0.0017431996707506087,0.000994986879376769,-0.003746575600801272,
2024-10-16,3.0898,3.3585,4.0263,20.7079,3.0918,3.0948,3.0933,3.3662,3.3695,3.36785,1.0861,1.299,149.62,-0.0035000000000002807,-0.00934999999999997,-0.0026665456469700255,-0.006292707435138878,0.0028780850495015997,
2024-10-17,3.0962,3.3519,4.0351,20.7084,3.104,3.1072,3.1056,3.359,3.3624,3.3607,1.0831,1.301,150.2,-0.009399999999999853,-0.008799999999999919,-0.00276599844429902,0.0015384618419057583,0.0038689928857751354,0.003968451222738034
2024-10-18,3.0982,3.3534,4.0389,20.6868,3.0963,3.0993,3.0978,3.363,3.3663,3.36465,1.0866,1.3048,149.52,0.00039999999999995595,-0.011249999999999982,0.00322625527573131,0.002916572794298855,-0.004537576182726433,-0.00251475130108747
2024-10-21,3.0965,3.3536,4.0359,20.6501,3.0999,3.1029,3.1014,3.362,3.3653,3.36365,1.0815,1.2984,150.83,-0.0049000000000001265,-0.01004999999999967,-0.004704588724309344,-0.004917035106422607,0.008723211632853278,0.0011614403163904274
2024-10-22,3.1004,3.3513,4.0272,20.6039,3.1092,3.1123,3.11075,3.3589,3.3622,3.36055,1.0797,1.2983,151.06,-0.01034999999999986,-0.009249999999999758,-0.0016657416400185643,-7.70208341737133e-05,0.0015237341051408393,0.0030102322256917446
2024-10-23,3.1096,3.3484,4.035,20.3719,3.1161,3.1193,3.1177,3.3584,3.3618,3.3601,1.0781,1.292,152.75,-0.008100000000000218,-0.011700000000000266,-0.0014829922080225044,-0.0048643110236605835,0.011125489166403213,0.002231695810199996
2024-10-24,3.1105,3.352,4.038,20.4457,3.1098,3.113,3.1114,3.3601,3.3634,3.36175,1.0827,1.2972,151.82,-0.0009000000000001229,-0.009749999999999925,0.004257688771780274,0.004016690090615671,-0.006106989463082968,-0.0020227648129191866
2024-10-25,3.1034,3.3568,4.0344,20.4161,3.1049,3.1081,3.1065,3.3634,3.3667,3.36505,1.0793,1.2959,152.3,-0.0030999999999998806,-0.008250000000000313,-0.00314523848555201,-0.0010026609917940243,0.0031566513124943185,-0.0015760951492727049
2024-10-28,3.1082,3.3543,4.0363,20.3556,3.1075,3.1107,3.1091,3.3629,3.3662,3.36455,1.0812,1.2971,153.28,-0.0009000000000001229,-0.010250000000000092,0.0017588525709919256,0.0009255689052585225,0.006414054321433937,0.0008366047209109606
2024-10-29,3.1079,3.3544,4.0422,20.279,3.1133,3.1164,3.11485,3.3607,3.364,3.36235,1.0818,1.3015,153.35,-0.006950000000000234,-0.007950000000000124,0.000554785035034186,0.0033864420879927692,0.00045657633771067907,0.0018477017443505606
2024-10-30,3.104,3.3574,4.0404,20.2697,3.1033,3.1065,3.1049,3.3661,3.3694,3.36775,1.0855,1.2962,153.41,-0.0009000000000001229,-0.01034999999999986,0.003414389881019775,-0.004080538441004478,0.00039118529642134803,-0.0031994882392216706
2024-10-31,3.097,3.3619,4.0045,20.2921,3.1041,3.1073,3.1057,3.3691,3.3724,3.37075,1.0883,1.2898,152.03,-0.008700000000000152,-0.008850000000000247,0.0025761353836695616,-0.004949739417338617,-0.009036206063937513,0.00025762406351215184
2024-11-01,3.0988,3.3625,4.0203,20.3064,3.1014,3.1046,3.103,3.3684,3.3717,3.37005,1.0834,1.2926,152.98,-0.0041999999999999815,-0.007550000000000168,-0.0045126014782175955,0.0021685262525180105,0.006229324100975653,-0.0008697473449204018
2024-11-04,3.0931,3.3652,4.0057,20.3876,3.0926,3.0956,3.0941,3.3726,3.376,3.3743,1.0877,1.2957,152.13,-0.0009999999999998899,-0.009099999999999664,0.0039611308760060665,0.0023953958059701463,-0.005571775418682812,-0.0028723132171128984
2024-11-05,3.0925,3.3659,4.0185,20.3471,3.0949,3.0979,3.0964,3.3714,3.3747,3.37305,1.093,1.3041,151.6,-0.0039000000000002366,-0.007150000000000212,0.004860834076734058,0.006462058028090911,-0.00348994526676627,0.0007430740992910856
2024-11-06,3.1196,3.3533,4.022,20.279,3.1307,3.1339,3.1323,3.3538,3.3572,3.3555,1.0728,1.2878,154.63,-0.012699999999999712,-0.002200000000000202,-0.018654156209069794,-0.012577811558772911,0.01978969327906821,0.011527412633616008
2024-11-07,3.1184,3.3539,4.0392,20.2971,3.1146,3.1178,3.1162,3.3601,3.3634,3.36175,1.0804,1.2986,152.93,0.0021999999999997577,-0.007849999999999913,0.007059289950991782,0.008351424970303167,-0.011054866127307328,-0.00515324818092
2024-11-08,3.1139,3.3525,4.038,20.4114,3.1197,3.1229,3.1213,3.3555,3.3588,3.35715,1.0718,1.2921,152.63,-0.007400000000000073,-0.004649999999999821,-0.00799186485771057,-0.005017959346211742,-0.0019636084330016956,0.0016352709054898718
2024-11-11,3.1299,3.3422,4.041,20.4332,3.1402,3.1434,3.1418,3.3445,3.3479,3.3462,1.0654,1.2869,153.71,-0.0118999999999998,-0.0040000000000000036,-0.005989162577851287,-0.004032576228555462,0.007051018309810253,0.006546302377095081
2024-11-12,3.1398,3.3378,4.0311,20.3829,3.147,3.1501,3.14855,3.3429,3.3462,3.34455,1.0623,1.2747,154.6,-0.008750000000000036,-0.006749999999999812,-0.0029139466969309094,-0.00952536871074361,0.005773425916481223,0.0021461453149160814
2024-11-13,3.1462,3.3341,4.012,20.3734,3.1465,3.1497,3.1481,3.3452,3.3486,3.3469,1.0563,1.2703,155.45,-0.0019000000000000128,-0.012800000000000367,-0.0056641329568512255,-0.003457763759460525,0.005483000351440559,-0.00014293314723423656
2024-11-14,3.1558,3.3302,4.0095,20.303,3.1669,3.1701,3.1685,3.3362,3.3395,3.33785,1.053,1.2665,156.25,-0.012699999999999712,-0.007649999999999935,-0.0031290026951410962,-0.0029959025876851453,0.005133152111748807,0.006459193530050422
2024-11-15,3.1592,3.331,4.0001,20.3501,3.1623,3.1654,3.16385,3.3388,3.3422,3.3405,1.0541,1.2617,154.34,-0.004650000000000265,-0.009500000000000064,0.0010440891271681074,-0.003797172508034269,-0.012299327587053988,-0.0014686493437066073
2024-11-18,3.159,3.3349,3.9895,20.4104,3.161,3.1642,3.1626,3.3395,3.3428,3.34115,1.0599,1.2676,154.65,-0.0036000000000000476,-0.006249999999999645,0.0054872417720657415,0.00466533088307014,0.0020065381016216577,-0.00039516633064873297
2024-11-19,3.1543,3.3322,3.99,20.4854,3.1552,3.1584,3.1568,3.3411,3.3444,3.34275,1.0595,1.2682,154.65,-0.0024999999999999467,-0.010550000000000281,-0.0003774653248554208,0.0004732234491655052,0.0,-0.0018356178208653873
2024-11-20,3.1549,3.3381,4.0084,20.3128,3.1635,3.1666,3.16505,3.3381,3.3414,3.33975,1.0543,1.265,155.43,-0.010149999999999881,-0.0016500000000001513,-0.004920059125449877,-0.0025264501043107124,0.005030970363727683,0.002609996973451656
2024-11-21,3.1627,3.3302,4.0027,20.5086,3.1677,3.1709,3.1693,3.3332,3.3366,3.3349,1.0473,1.2586,154.51,-0.006599999999999717,-0.0047000000000001485,-0.006661615803804047,-0.005072130068787373,-0.005936650332479587,0.0013418900558814784
2024-11-22,3.1804,3.3189,3.9914,20.6267,3.1859,3.189,3.18745,3.3233,3.3267,3.325,1.0417,1.2531,154.74,-0.007050000000000001,-0.006099999999999994,-0.0053614297886967685,-0.004379510921593721,0.0014874699589810803,0.005710480771456972
2024-11-25,3.1721,3.3258,3.9923,20.5725,3.1678,3.171,3.1694,3.3331,3.3365,3.3348,1.0494,1.2567,154.21,0.0026999999999999247,-0.008999999999999897,0.007364578262208321,0.002868756449859372,-0.0034309792517426274,-0.005678928560433061
2024-11-26,3.1624,3.3269,3.9902,20.6678,3.1707,3.1739,3.1723,3.3303,3.3337,3.332,1.0486,1.2568,153.1,-0.00990000000000002,-0.00509999999999966,-0.0007626311141791103,7.957032031252753e-05,-0.0072240072059273075,0.0009145813274498149
2024-11-27,3.1583,3.3272,3.9947,20.8626,3.1578,3.161,3.1594,3.3331,3.3365,3.3348,1.0564,1.2678,151.1,-0.001100000000000101,-0.007600000000000051,0.007410960284544771,0.008714306908654712,-0.013149433384944231,-0.004074740701160762
2024-11-28,3.1568,3.3303,4.0034,20.8495,3.1614,3.1645,3.16295,3.3307,3.334,3.33235,1.0553,1.2687,151.54,-0.006149999999999878,-0.0020500000000001073,-0.0010418147459327343,0.0007096392964864862,0.0029077472245333524,0.0011230002682811602
2024-11-29,3.1476,3.3315,4.0019,21.0368,3.1555,3.1586,3.15705,3.3307,3.3341,3.3324,1.0575,1.2737,149.75,-0.009449999999999736,-0.0008999999999996788,0.002082545243388717,0.003933296449161322,-0.011882379507668794,-0.0018670891499876774
2024-12-02,3.1599,3.3226,4.0137,21.0852,3.1633,3.1664,3.16485,3.3249,3.3283,3.3266,1.0497,1.2655,149.59,-0.00495000000000001,-0.0040000000000000036,-0.007403222878681032,-0.006458749610535053,-0.0010690186091890652,0.0024676138369561507
2024-12-03,3.1646,3.3237,4.0033,21.2117,3.1599,3.163,3.16145,3.3256,3.329,3.3273,1.0509,1.267,149.59,0.003150000000000208,-0.0036000000000000476,0.001142530829798663,0.0011846003359601842,0.0,-0.0010748779941995856
2024-12-04,3.1601,3.3235,4.0171,20.9935,3.1718,3.1749,3.17335,3.322,3.3253,3.32365,1.051,1.2702,150.6,-0.013250000000000206,-0.0001500000000000945,9.515200540029245e-05,0.0025224670477354827,0.006729096979423588,0.0037570291083024454
2024-12-05,3.1538,3.3251,4.0209,20.9439,3.1521,3.1553,3.1537,3.3321,3.3355,3.3338,1.0586,1.2758,150.08,9.999999999976694e-05,-0.008700000000000152,0.007205188546936102,0.004399064438980499,-0.0034588301078786188,-0.006211445516654646
2024-12-06,3.1488,3.3308,4.0202,21.0339,3.1486,3.1518,3.1502,3.3324,3.3357,3.33405,1.0568,1.2742,150.03,-0.0013999999999998458,-0.003249999999999975,-0.0017018062157716368,-0.0012549021254671666,-0.00033321115899198617,-0.0011104238200596583
2024-12-09,3.1513,3.3281,4.025,20.8919,3.152,3.1552,3.1536,3.3326,3.336,3.3343,1.0552,1.2749,151.19,-0.0022999999999999687,-0.006199999999999761,-0.0015151518050107657,0.0005492134616887079,0.007702049893187457,0.0010787145308206458
2024-12-10,3.154,3.329,4.034,20.8486,3.1611,3.1643,3.1627,3.3279,3.3312,3.32955,1.0526,1.2768,151.95,-0.008700000000000152,-0.0005499999999996064,-0.002467028483426198,0.0014892035514677548,0.005014195370692143,0.0028814357444046923
2024-12-11,3.1615,3.3229,4.0384,20.769,3.1629,3.166,3.16445,3.3278,3.3312,3.3295,1.0494,1.275,152.45,-0.002949999999999786,-0.006599999999999717,-0.0030447216670670685,-0.0014107691030178227,0.003285154071461349,0.0005531716632687367
2024-12-12,3.1615,3.3235,4.0343,20.8538,3.168,3.1711,3.16955,3.3243,3.3277,3.326,1.0467,1.267,152.62,-0.00804999999999989,-0.0024999999999999467,-0.0025762143917734057,-0.006294277271387455,0.0011144984272242198,0.0016103571525516447
2024-12-13,3.1672,3.3204,4.0129,20.6678,3.1694,3.1725,3.17095,3.3288,3.3321,3.33045,1.0502,1.2618,153.64,-0.003750000000000142,-0.010050000000000114,0.003338264342920845,-0.004112628384429856,0.006661031616216562,0.0004416055587892487
2024-12-16,3.1644,3.3276,4.0146,20.5784,3.17,3.1731,3.17155,3.3298,3.3331,3.33145,1.051,1.2681,154.15,-0.007149999999999768,-0.003849999999999909,0.0007614696731921278,0.004980444304144793,0.003313950854455072,0.00018919984289778036
2024-12-17,3.1644,3.3276,4.0146,20.5784,3.17,3.1731,3.17155,3.3298,3.3331,3.33145,1.0489,1.271,153.48,,-0.003849999999999909,-0.0020000959093929085,0.0022842749486000624,-0.0043558889534072165,
2024-12-18,3.165,3.326,4.0245,20.6271,3.1712,3.1743,3.17275,3.3275,3.3308,3.32915,1.0352,1.2573,154.8,-0.007750000000000146,-0.003149999999999764,-0.013147351220922136,-0.010837427590318416,0.00856369577687488,
2024-12-19,3.183,3.3185,4.0222,20.3571,3.1925,3.1956,3.19405,3.3214,3.3248,3.3231,1.0362,1.2499,157.43,-0.011050000000000004,-0.0046000000000003816,0.0009655306340519143,-0.005903016502959435,0.016846953870910397,0.006690984314065673
2024-12-20,3.1863,3.3193,4.0089,20.4033,3.1922,3.1953,3.19375,3.3222,3.3256,3.3239,1.0429,1.2569,156.41,-0.007449999999999957,-0.0045999999999999375,0.006445118746479191,0.005584823834615588,-0.006500150340387201,-9.392905232474824e-05
2024-12-23,3.1814,3.3225,4.0019,20.3224,3.1953,3.1984,3.19685,3.3227,3.3261,3.3244,1.0405,1.2533,157.16,-0.015449999999999964,-0.0019000000000000128,-0.002303927293478024,-0.002868299313315087,0.004783630004109085,0.0009701750205468596
2024-12-24,3.1843,3.3193,4.014,20.3135,3.1946,3.1977,3.19615,3.322,3.3254,3.3237,1.0397,1.2542,157.18,-0.011849999999999916,-0.0043999999999999595,-0.0007691568497645088,0.0007178464914437965,0.00012725074777009127,-0.00021898952066257138
2024-12-25,3.1817,3.3195,4.0065,20.2949,3.1925,3.1956,3.19405,3.3241,3.3275,3.3258,1.0404,1.2553,157.4,-0.012349999999999639,-0.006299999999999972,0.0006730445905718807,0.0008766687152423625,0.0013986905452734177,-0.0006572564475595399
2024-12-26,3.1854,3.3195,4.0016,20.2439,3.1956,3.1987,3.19715,3.3239,3.3272,3.32555,1.0422,1.2525,158.0,-0.01175000000000015,-0.006049999999999667,0.0017286089006177952,-0.0022330338651429804,0.0038046970436642624,0.0009700839413908646
